week,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
38,67.53333333333333,70.2,68.0,67.86666666666667,69.93333333333334,39.800000000000004,61.26666666666667,36.73333333333333,47.26666666666667,58.199999999999996,59.6,53.199999999999996,68.73333333333333,66.53333333333333,71.66666666666667,68.0,58.333333333333336,30.46666666666667,54.53333333333333,64.86666666666666,70.2,73.0,65.93333333333334,64.46666666666667,74.13333333333334,56.73333333333333,59.13333333333333,43.86666666666667,61.0,61.0,
39,69.46666666666667,75.9,68.6,68.53333333333333,70.06666666666666,40.86666666666667,61.400000000000006,35.86666666666667,46.199999999999996,57.4,59.0,53.26666666666667,67.2,66.73333333333333,72.26666666666667,67.8,57.86666666666667,30.0,53.26666666666667,64.86666666666666,69.73333333333333,72.66666666666667,66.86666666666666,63.06666666666666,74.73333333333333,56.26666666666667,58.4,43.13333333333333,63.6,56.13333333333333,
40,69.13333333333333,71.8,69.73333333333333,68.93333333333334,70.06666666666666,40.333333333333336,61.46666666666667,37.73333333333333,46.46666666666667,58.4,59.0,51.06666666666666,66.93333333333334,66.26666666666667,71.93333333333334,69.53333333333335,58.6,30.266666666666666,,65.13333333333334,69.39999999999999,72.2,67.46666666666667,62.46666666666666,74.53333333333333,55.46666666666667,58.46666666666667,43.93333333333334,62.800000000000004,56.4,
41,68.2,72.69999999999999,69.93333333333334,68.13333333333334,68.8,40.06666666666667,60.4,38.0,47.86666666666667,58.93333333333334,60.4,52.86666666666667,67.46666666666665,65.86666666666666,72.39999999999999,67.60000000000001,55.93333333333333,30.8,,65.60000000000001,68.39999999999999,71.53333333333335,68.73333333333333,64.13333333333334,74.86666666666667,52.53333333333333,55.93333333333334,42.6,62.53333333333333,53.73333333333333,
42,68.13333333333333,71.8,70.26666666666667,68.73333333333333,67.73333333333333,39.6,60.46666666666667,36.733333333333334,47.73333333333333,58.800000000000004,59.333333333333336,52.86666666666667,67.93333333333334,66.66666666666667,72.13333333333333,66.33333333333333,57.8,30.333333333333332,57.199999999999996,65.33333333333333,67.8,71.26666666666667,69.06666666666666,64.46666666666665,73.66666666666667,47.6,56.46666666666667,42.46666666666667,61.199999999999996,52.86666666666667,
43,67.60000000000001,72.2,68.8,68.39999999999999,65.46666666666667,43.86666666666667,59.4,37.86666666666667,45.93333333333334,60.26666666666667,62.06666666666666,53.800000000000004,67.53333333333333,67.39999999999999,71.66666666666667,64.93333333333334,57.73333333333333,31.0,55.06666666666666,65.13333333333334,67.60000000000001,69.86666666666667,67.2,64.86666666666667,72.26666666666667,50.86666666666667,57.666666666666664,42.6,63.333333333333336,52.06666666666666,
44,65.93333333333334,,67.86666666666666,69.3,,,,,46.6,59.06666666666666,,,,67.26666666666667,,,,,,63.0,67.46666666666665,68.8,67.2,63.666666666666664,72.0,50.73333333333333,57.333333333333336,43.13333333333333,63.6,50.93333333333334,
45,,,,,,,,,,,,,,,,,,,,64.93333333333334,67.2,68.66666666666667,68.0,65.0,70.46666666666667,50.26666666666667,57.86666666666667,43.86666666666667,61.53333333333333,53.73333333333333,
46,,,,,,,,,,,,,,,,,,,,65.39999999999999,67.46666666666667,68.39999999999999,67.73333333333333,65.2,71.73333333333333,48.73333333333333,57.4,43.6,60.0,52.73333333333333,
47,,,,,,,,,,,,,,,,,,,,65.33333333333333,67.13333333333334,68.13333333333334,66.60000000000001,65.60000000000001,72.66666666666667,50.199999999999996,56.73333333333333,41.666666666666664,59.6,51.73333333333333,
48,,,,,,,,,,,,,,,,,,,,60.6,67.06666666666666,,,68.0,72.1,49.866666666666674,,,52.8,56.6,
49,,,,,,,,,,,,,,,,,,,,,,,,,71.80000000000001,,,,50.4,57.2,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.8,
52,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,58.4,65.6,,
