week,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
39,65.6,63.7,71.60000000000001,66.46666666666665,75.6,48.45,58.5,38.95,50.05,59.75,63.05,59.95,58.5,65.9,56.45,64.69999999999999,46.6,43.25,56.05,63.3,68.45,66.05,70.05,45.3,62.8,49.9,59.25,62.7,66.45,58.45,
40,64.6,67.66666666666667,71.46666666666667,66.86666666666666,76.2,46.95,59.1,39.75,49.3,60.2,62.75,60.5,59.25,64.4,57.26666666666667,63.5,55.900000000000006,40.85,,63.300000000000004,68.45,65.65,69.7,46.15,61.050000000000004,50.15,59.849999999999994,63.4,67.1,59.9,
41,65.85,66.8,71.5,66.73333333333333,73.95,44.3,58.45,39.8,50.65,61.3,63.25,60.8,59.0,62.45,56.4,64.69999999999999,50.3,41.1,,64.35,67.95,65.55000000000001,69.75,45.8,60.45,52.35,58.050000000000004,62.550000000000004,64.75,56.25,
42,64.5,66.8,71.9,66.6,72.75,46.45,55.9,37.6,50.25,59.550000000000004,63.349999999999994,64.65,58.75,64.25,58.199999999999996,63.8,49.2,39.7,56.15,64.05,67.65,65.15,69.05,47.25,60.3,49.05,56.5,62.75,62.35,59.7,
43,67.0,66.26666666666667,71.0,65.66666666666667,71.25,49.55,55.4,39.45,46.9,60.9,62.55,67.0,60.0,63.8,56.46666666666666,65.7,46.26666666666667,41.949999999999996,55.55,63.099999999999994,67.95,64.6,66.2,48.15,58.6,46.7,58.05,62.650000000000006,62.45,56.0,
44,64.73333333333333,,67.2,63.7,,,,,46.95,58.449999999999996,,,,64.35,,,,,,62.9,68.0,64.3,63.8,48.7,57.0,44.900000000000006,56.75,64.15,63.0,56.1,
45,,,,,,,,,,,,,,,,,,,,62.650000000000006,67.95,64.1,65.85,49.35,57.85,43.3,56.35,63.15,63.449999999999996,58.6,
46,,,,,,,,,,,,,,,,,,,,60.333333333333336,68.0,63.75,65.6,49.55,58.65,41.7,56.550000000000004,63.45,59.85,60.25,
47,,,,,,,,,,,,,,,,,,,,60.0,67.95,63.4,63.55,50.3,57.349999999999994,40.65,56.65,60.35,60.4,58.8,
48,,,,,,,,,,,,,,,,,,,,58.6,67.85,63.2,,,50.0,39.25,,,,,
49,,,,,,,,,,,,,,,,,,,,58.6,66.4,62.2,,,55.0,,,,,,
50,,,,,,,,,,,,,,,,,,,,58.4,66.0,62.2,,,,,,,,,
51,,,,,,,,,,,,,,,,,,,,59.2,66.0,62.0,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,59.0,66.0,,59.46666666666667,,,,,61.333333333333336,60.099999999999994,,
